pattern_id,route_id,transport_type,line,direction,station_id,stop_sequence
pattern-8a452cc25802,1275005500001,Bus,55,Henriksdalsberget,740046149,19
pattern-98ecd9748a99,1275005500001,Bus,55,Henriksdalsberget,740046051,1
pattern-98ecd9748a99,1275005500001,Bus,55,Henriksdalsberget,740046141,2
pattern-98ecd9748a99,1275005500001,Bus,55,Henriksdalsberget,740046143,3
pattern-98ecd9748a99,1275005500001,Bus,55,Henriksdalsberget,740024806,4
pattern-98ecd9748a99,1275005500001,Bus,55,Henriksdalsberget,740046144,5
pattern-98ecd9748a99,1275005500001,Bus,55,Henriksdalsberget,740046147,6
pattern-98ecd9748a99,1275005500001,Bus,55,Henriksdalsberget,740046145,7
pattern-98ecd9748a99,1275005500001,Bus,55,Henriksdalsberget,740046148,8
pattern-98ecd9748a99,1275005500001,Bus,55,Henriksdalsberget,740046149,9
pattern-e150975bf00a,1275005500001,Bus,55,Henriksdalsberget,740046010,1
pattern-e150975bf00a,1275005500001,Bus,55,Henriksdalsberget,740046005,2
pattern-e150975bf00a,1275005500001,Bus,55,Henriksdalsberget,740046008,3
pattern-e150975bf00a,1275005500001,Bus,55,Henriksdalsberget,740046007,4
pattern-e150975bf00a,1275005500001,Bus,55,Henriksdalsberget,740046090,5
pattern-e150975bf00a,1275005500001,Bus,55,Henriksdalsberget,740021655,6
pattern-e150975bf00a,1275005500001,Bus,55,Henriksdalsberget,740046122,7
pattern-e150975bf00a,1275005500001,Bus,55,Henriksdalsberget,740046211,8
pattern-e150975bf00a,1275005500001,Bus,55,Henriksdalsberget,740046210,9
pattern-e150975bf00a,1275005500001,Bus,55,Henriksdalsberget,740046213,10
pattern-e150975bf00a,1275005500001,Bus,55,Henriksdalsberget,740046212,11
pattern-e150975bf00a,1275005500001,Bus,55,Henriksdalsberget,740046231,12
pattern-e150975bf00a,1275005500001,Bus,55,Henriksdalsberget,740046053,13
pattern-e150975bf00a,1275005500001,Bus,55,Henriksdalsberget,740046052,14
pattern-e150975bf00a,1275005500001,Bus,55,Henriksdalsberget,740046051,15
pattern-e150975bf00a,1275005500001,Bus,55,Henriksdalsberget,740046141,16
pattern-e150975bf00a,1275005500001,Bus,55,Henriksdalsberget,740046143,17
pattern-e150975bf00a,1275005500001,Bus,55,Henriksdalsberget,740024806,18
pattern-e150975bf00a,1275005500001,Bus,55,Henriksdalsberget,740046144,19
pattern-e150975bf00a,1275005500001,Bus,55,Henriksdalsberget,740046147,20
pattern-e150975bf00a,1275005500001,Bus,55,Henriksdalsberget,740046145,21
pattern-e150975bf00a,1275005500001,Bus,55,Henriksdalsberget,740046148,22
pattern-e150975bf00a,1275005500001,Bus,55,Henriksdalsberget,740046149,23
pattern-c8f1c3d76ff7,1275005500001,Bus,55,Stockholm Ersta sjukhus,740046149,1
pattern-c8f1c3d76ff7,1275005500001,Bus,55,Stockholm Ersta sjukhus,740046148,2
pattern-c8f1c3d76ff7,1275005500001,Bus,55,Stockholm Ersta sjukhus,740046145,3
pattern-c8f1c3d76ff7,1275005500001,Bus,55,Stockholm Ersta sjukhus,740046147,4
pattern-c8f1c3d76ff7,1275005500001,Bus,55,Stockholm Ersta sjukhus,740046144,5
pattern-c8f1c3d76ff7,1275005500001,Bus,55,Stockholm Ersta sjukhus,740024806,6
pattern-c8f1c3d76ff7,1275005500001,Bus,55,Stockholm Ersta sjukhus,740046231,7
pattern-c8f1c3d76ff7,1275005500001,Bus,55,Stockholm Ersta sjukhus,740046053,8
pattern-c8f1c3d76ff7,1275005500001,Bus,55,Stockholm Ersta sjukhus,740046052,9
pattern-c8f1c3d76ff7,1275005500001,Bus,55,Stockholm Ersta sjukhus,740046051,10
pattern-02dc72761e54,1275005500001,Bus,55,Tanto,740046149,1
pattern-02dc72761e54,1275005500001,Bus,55,Tanto,740046148,2
pattern-02dc72761e54,1275005500001,Bus,55,Tanto,740046145,3
pattern-02dc72761e54,1275005500001,Bus,55,Tanto,740046147,4
pattern-02dc72761e54,1275005500001,Bus,55,Tanto,740046144,5
pattern-02dc72761e54,1275005500001,Bus,55,Tanto,740024806,6
pattern-02dc72761e54,1275005500001,Bus,55,Tanto,740046231,7
pattern-02dc72761e54,1275005500001,Bus,55,Tanto,740046212,8
pattern-02dc72761e54,1275005500001,Bus,55,Tanto,740046213,9
pattern-02dc72761e54,1275005500001,Bus,55,Tanto,740046210,10
pattern-02dc72761e54,1275005500001,Bus,55,Tanto,740046211,11
pattern-02dc72761e54,1275005500001,Bus,55,Tanto,740046122,12
pattern-02dc72761e54,1275005500001,Bus,55,Tanto,740021655,13
pattern-02dc72761e54,1275005500001,Bus,55,Tanto,740046090,14
pattern-02dc72761e54,1275005500001,Bus,55,Tanto,740046007,15
pattern-02dc72761e54,1275005500001,Bus,55,Tanto,740046008,16
pattern-02dc72761e54,1275005500001,Bus,55,Tanto,740046005,17
pattern-02dc72761e54,1275005500001,Bus,55,Tanto,740046010,18
pattern-1057fab68294,1275005500001,Bus,55,Tanto,740046234,1
pattern-1057fab68294,1275005500001,Bus,55,Tanto,740046149,2
pattern-1057fab68294,1275005500001,Bus,55,Tanto,740046148,3
pattern-1057fab68294,1275005500001,Bus,55,Tanto,740046145,4
pattern-1057fab68294,1275005500001,Bus,55,Tanto,740046147,5
pattern-1057fab68294,1275005500001,Bus,55,Tanto,740046144,6
pattern-1057fab68294,1275005500001,Bus,55,Tanto,740024806,7
pattern-1057fab68294,1275005500001,Bus,55,Tanto,740046141,8
pattern-1057fab68294,1275005500001,Bus,55,Tanto,740046142,9
pattern-1057fab68294,1275005500001,Bus,55,Tanto,740046051,10
pattern-1057fab68294,1275005500001,Bus,55,Tanto,740046047,11
pattern-1057fab68294,1275005500001,Bus,55,Tanto,slussen,12
pattern-1057fab68294,1275005500001,Bus,55,Tanto,740039043,13
pattern-1057fab68294,1275005500001,Bus,55,Tanto,740046168,14
pattern-1057fab68294,1275005500001,Bus,55,Tanto,740046169,15
pattern-1057fab68294,1275005500001,Bus,55,Tanto,740046170,16
pattern-1057fab68294,1275005500001,Bus,55,Tanto,740045463,17
pattern-1057fab68294,1275005500001,Bus,55,Tanto,740046192,18
pattern-1057fab68294,1275005500001,Bus,55,Tanto,740046193,19
pattern-1057fab68294,1275005500001,Bus,55,Tanto,740046008,20
pattern-1057fab68294,1275005500001,Bus,55,Tanto,740046005,21
pattern-1057fab68294,1275005500001,Bus,55,Tanto,740046010,22
pattern-1ed642b6804b,1275005500001,Bus,55,Tanto,740046234,1
pattern-1ed642b6804b,1275005500001,Bus,55,Tanto,740046149,2
pattern-1ed642b6804b,1275005500001,Bus,55,Tanto,740046148,3
pattern-1ed642b6804b,1275005500001,Bus,55,Tanto,740046145,4
pattern-1ed642b6804b,1275005500001,Bus,55,Tanto,740046147,5
pattern-1ed642b6804b,1275005500001,Bus,55,Tanto,740046144,6
pattern-1ed642b6804b,1275005500001,Bus,55,Tanto,740024806,7
pattern-1ed642b6804b,1275005500001,Bus,55,Tanto,740046231,8
pattern-1ed642b6804b,1275005500001,Bus,55,Tanto,740046212,9
pattern-1ed642b6804b,1275005500001,Bus,55,Tanto,740046213,10
pattern-1ed642b6804b,1275005500001,Bus,55,Tanto,740046210,11
pattern-1ed642b6804b,1275005500001,Bus,55,Tanto,740046211,12
pattern-1ed642b6804b,1275005500001,Bus,55,Tanto,740046122,13
pattern-1ed642b6804b,1275005500001,Bus,55,Tanto,740021655,14
pattern-1ed642b6804b,1275005500001,Bus,55,Tanto,740046090,15
pattern-1ed642b6804b,1275005500001,Bus,55,Tanto,740046007,16
pattern-1ed642b6804b,1275005500001,Bus,55,Tanto,740046008,17
pattern-1ed642b6804b,1275005500001,Bus,55,Tanto,740046005,18
pattern-1ed642b6804b,1275005500001,Bus,55,Tanto,740046010,19
pattern-860a64ebab17,1275005500001,Bus,55,Tanto,740046149,1
pattern-860a64ebab17,1275005500001,Bus,55,Tanto,740046148,2
pattern-860a64ebab17,1275005500001,Bus,55,Tanto,740046145,3
pattern-860a64ebab17,1275005500001,Bus,55,Tanto,740046147,4
pattern-860a64ebab17,1275005500001,Bus,55,Tanto,740046144,5
pattern-860a64ebab17,1275005500001,Bus,55,Tanto,740024806,6
pattern-860a64ebab17,1275005500001,Bus,55,Tanto,740046141,7
pattern-860a64ebab17,1275005500001,Bus,55,Tanto,740046142,8
pattern-860a64ebab17,1275005500001,Bus,55,Tanto,740046051,9
pattern-860a64ebab17,1275005500001,Bus,55,Tanto,740046048,10
pattern-860a64ebab17,1275005500001,Bus,55,Tanto,740046088,11
pattern-860a64ebab17,1275005500001,Bus,55,Tanto,740046089,12
pattern-860a64ebab17,1275005500001,Bus,55,Tanto,740021655,13
pattern-860a64ebab17,1275005500001,Bus,55,Tanto,740046090,14
pattern-860a64ebab17,1275005500001,Bus,55,Tanto,740046055,15
pattern-860a64ebab17,1275005500001,Bus,55,Tanto,740046006,16
pattern-860a64ebab17,1275005500001,Bus,55,Tanto,740046009,17
pattern-860a64ebab17,1275005500001,Bus,55,Tanto,740046189,18
pattern-860a64ebab17,1275005500001,Bus,55,Tanto,740046192,19
pattern-860a64ebab17,1275005500001,Bus,55,Tanto,740046193,20
pattern-860a64ebab17,1275005500001,Bus,55,Tanto,740046008,21
pattern-860a64ebab17,1275005500001,Bus,55,Tanto,740046005,22
pattern-860a64ebab17,1275005500001,Bus,55,Tanto,740046010,23
pattern-c8993f7e3995,1275005500001,Bus,55,Tanto,740046234,1
pattern-c8993f7e3995,1275005500001,Bus,55,Tanto,740046149,2
pattern-c8993f7e3995,1275005500001,Bus,55,Tanto,740046148,3
pattern-c8993f7e3995,1275005500001,Bus,55,Tanto,740046145,4
pattern-c8993f7e3995,1275005500001,Bus,55,Tanto,740046147,5
pattern-c8993f7e3995,1275005500001,Bus,55,Tanto,740046144,6
pattern-c8993f7e3995,1275005500001,Bus,55,Tanto,740024806,7
pattern-c8993f7e3995,1275005500001,Bus,55,Tanto,740046141,8
pattern-c8993f7e3995,1275005500001,Bus,55,Tanto,740046142,9
pattern-c8993f7e3995,1275005500001,Bus,55,Tanto,740046051,10
pattern-c8993f7e3995,1275005500001,Bus,55,Tanto,740046052,11
pattern-c8993f7e3995,1275005500001,Bus,55,Tanto,740046053,12
pattern-c8993f7e3995,1275005500001,Bus,55,Tanto,740046231,13
pattern-c8993f7e3995,1275005500001,Bus,55,Tanto,740046212,14
pattern-c8993f7e3995,1275005500001,Bus,55,Tanto,740046213,15
pattern-c8993f7e3995,1275005500001,Bus,55,Tanto,740046210,16
pattern-c8993f7e3995,1275005500001,Bus,55,Tanto,740046211,17
pattern-c8993f7e3995,1275005500001,Bus,55,Tanto,740046122,18
pattern-c8993f7e3995,1275005500001,Bus,55,Tanto,740021655,19
pattern-c8993f7e3995,1275005500001,Bus,55,Tanto,740046090,20
pattern-c8993f7e3995,1275005500001,Bus,55,Tanto,740046007,21
pattern-c8993f7e3995,1275005500001,Bus,55,Tanto,740046008,22
pattern-c8993f7e3995,1275005500001,Bus,55,Tanto,740046005,23
pattern-c8993f7e3995,1275005500001,Bus,55,Tanto,740046010,24
pattern-dd8e8dda679b,1275005500001,Bus,55,Tanto,740046234,1
pattern-dd8e8dda679b,1275005500001,Bus,55,Tanto,740046149,2
pattern-dd8e8dda679b,1275005500001,Bus,55,Tanto,740046148,3
pattern-dd8e8dda679b,1275005500001,Bus,55,Tanto,740046145,4
pattern-dd8e8dda679b,1275005500001,Bus,55,Tanto,740046147,5
pattern-dd8e8dda679b,1275005500001,Bus,55,Tanto,740046144,6
pattern-dd8e8dda679b,1275005500001,Bus,55,Tanto,740024806,7
pattern-dd8e8dda679b,1275005500001,Bus,55,Tanto,740046141,8
pattern-dd8e8dda679b,1275005500001,Bus,55,Tanto,740046142,9
pattern-dd8e8dda679b,1275005500001,Bus,55,Tanto,740046051,10
pattern-dd8e8dda679b,1275005500001,Bus,55,Tanto,740046048,11
pattern-dd8e8dda679b,1275005500001,Bus,55,Tanto,740046088,12
pattern-dd8e8dda679b,1275005500001,Bus,55,Tanto,740046089,13
pattern-dd8e8dda679b,1275005500001,Bus,55,Tanto,740021655,14
pattern-dd8e8dda679b,1275005500001,Bus,55,Tanto,740046090,15
pattern-dd8e8dda679b,1275005500001,Bus,55,Tanto,740046055,16
pattern-dd8e8dda679b,1275005500001,Bus,55,Tanto,740046006,17
pattern-dd8e8dda679b,1275005500001,Bus,55,Tanto,740046009,18
pattern-dd8e8dda679b,1275005500001,Bus,55,Tanto,740046189,19
pattern-dd8e8dda679b,1275005500001,Bus,55,Tanto,740046192,20
pattern-dd8e8dda679b,1275005500001,Bus,55,Tanto,740046193,21
pattern-dd8e8dda679b,1275005500001,Bus,55,Tanto,740046008,22
pattern-dd8e8dda679b,1275005500001,Bus,55,Tanto,740046005,23
pattern-dd8e8dda679b,1275005500001,Bus,55,Tanto,740046010,24
pattern-efb1cd67f660,1275005500001,Bus,55,Tanto,740046149,1
pattern-efb1cd67f660,1275005500001,Bus,55,Tanto,740046148,2
pattern-efb1cd67f660,1275005500001,Bus,55,Tanto,740046145,3
pattern-efb1cd67f660,1275005500001,Bus,55,Tanto,740046147,4
pattern-efb1cd67f660,1275005500001,Bus,55,Tanto,740046144,5
pattern-efb1cd67f660,1275005500001,Bus,55,Tanto,740024806,6
pattern-efb1cd67f660,1275005500001,Bus,55,Tanto,740046141,7
pattern-efb1cd67f660,1275005500001,Bus,55,Tanto,740046142,8
pattern-efb1cd67f660,1275005500001,Bus,55,Tanto,740046051,9
pattern-efb1cd67f660,1275005500001,Bus,55,Tanto,740046052,10
pattern-efb1cd67f660,1275005500001,Bus,55,Tanto,740046053,11
pattern-efb1cd67f660,1275005500001,Bus,55,Tanto,740046231,12
pattern-efb1cd67f660,1275005500001,Bus,55,Tanto,740046212,13
pattern-efb1cd67f660,1275005500001,Bus,55,Tanto,740046213,14
pattern-efb1cd67f660,1275005500001,Bus,55,Tanto,740046210,15
pattern-efb1cd67f660,1275005500001,Bus,55,Tanto,740046211,16
pattern-efb1cd67f660,1275005500001,Bus,55,Tanto,740046122,17
pattern-efb1cd67f660,1275005500001,Bus,55,Tanto,740021655,18
pattern-efb1cd67f660,1275005500001,Bus,55,Tanto,740046090,19
pattern-efb1cd67f660,1275005500001,Bus,55,Tanto,740046007,20
pattern-efb1cd67f660,1275005500001,Bus,55,Tanto,740046008,21
pattern-efb1cd67f660,1275005500001,Bus,55,Tanto,740046005,22
pattern-efb1cd67f660,1275005500001,Bus,55,Tanto,740046010,23
pattern-ff4921034f9b,1275005500001,Bus,55,Tanto,740046149,1
pattern-ff4921034f9b,1275005500001,Bus,55,Tanto,740046148,2
pattern-ff4921034f9b,1275005500001,Bus,55,Tanto,740046145,3
pattern-ff4921034f9b,1275005500001,Bus,55,Tanto,740046147,4
pattern-ff4921034f9b,1275005500001,Bus,55,Tanto,740046144,5
pattern-ff4921034f9b,1275005500001,Bus,55,Tanto,740024806,6
pattern-ff4921034f9b,1275005500001,Bus,55,Tanto,740046141,7
pattern-ff4921034f9b,1275005500001,Bus,55,Tanto,740046142,8
pattern-ff4921034f9b,1275005500001,Bus,55,Tanto,740046051,9
pattern-ff4921034f9b,1275005500001,Bus,55,Tanto,740046047,10
pattern-ff4921034f9b,1275005500001,Bus,55,Tanto,slussen,11
pattern-ff4921034f9b,1275005500001,Bus,55,Tanto,740039043,12
pattern-ff4921034f9b,1275005500001,Bus,55,Tanto,740046168,13
pattern-ff4921034f9b,1275005500001,Bus,55,Tanto,740046169,14
pattern-ff4921034f9b,1275005500001,Bus,55,Tanto,740046170,15
pattern-ff4921034f9b,1275005500001,Bus,55,Tanto,740045463,16
pattern-ff4921034f9b,1275005500001,Bus,55,Tanto,740046192,17
pattern-ff4921034f9b,1275005500001,Bus,55,Tanto,740046193,18
pattern-ff4921034f9b,1275005500001,Bus,55,Tanto,740046008,19
pattern-ff4921034f9b,1275005500001,Bus,55,Tanto,740046005,20
pattern-ff4921034f9b,1275005500001,Bus,55,Tanto,740046010,21
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740046122,1
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740021655,2
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740046090,3
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740046055,4
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740046006,5
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740046009,6
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740046189,7
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740045463,8
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740046170,9
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740046169,10
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740046168,11
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740039043,12
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,slussen,13
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740046002,14
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740073532,15
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740019408,16
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740045464,17
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740046033,18
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740045964,19
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740046216,20
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740046217,21
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740046218,22
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740046219,23
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740046172,24
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740046175,25
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740046166,26
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740075295,27
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740046163,28
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740046165,29
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740046164,30
pattern-447a9c5b5bea,1275005700001,Bus,57,Motalavägen,740046167,31
pattern-7dd0f3353cb7,1275005700001,Bus,57,Motalavägen,740011606,1
pattern-7dd0f3353cb7,1275005700001,Bus,57,Motalavägen,740020741,2
pattern-7dd0f3353cb7,1275005700001,Bus,57,Motalavägen,740045277,3
pattern-7dd0f3353cb7,1275005700001,Bus,57,Motalavägen,740045964,4
pattern-7dd0f3353cb7,1275005700001,Bus,57,Motalavägen,740046216,5
pattern-7dd0f3353cb7,1275005700001,Bus,57,Motalavägen,740046217,6
pattern-7dd0f3353cb7,1275005700001,Bus,57,Motalavägen,740046218,7
pattern-7dd0f3353cb7,1275005700001,Bus,57,Motalavägen,740046219,8
pattern-7dd0f3353cb7,1275005700001,Bus,57,Motalavägen,740046172,9
pattern-7dd0f3353cb7,1275005700001,Bus,57,Motalavägen,740046175,10
pattern-7dd0f3353cb7,1275005700001,Bus,57,Motalavägen,740046166,11
pattern-7dd0f3353cb7,1275005700001,Bus,57,Motalavägen,740075295,12
pattern-7dd0f3353cb7,1275005700001,Bus,57,Motalavägen,740046163,13
pattern-7dd0f3353cb7,1275005700001,Bus,57,Motalavägen,740046165,14
pattern-7dd0f3353cb7,1275005700001,Bus,57,Motalavägen,740046164,15
pattern-7dd0f3353cb7,1275005700001,Bus,57,Motalavägen,740046167,16
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046233,1
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046212,2
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046213,3
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046210,4
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046211,5
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046122,6
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740021655,7
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046090,8
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046055,9
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046006,10
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046009,11
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046189,12
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740045463,13
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046170,14
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046169,15
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046168,16
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740039043,17
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,slussen,18
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046085,19
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046084,20
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046083,21
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,stockholm-central,22
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740074606,23
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740072737,24
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740045465,25
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740045960,26
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740045961,27
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740045963,28
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740045964,29
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046216,30
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046217,31
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046218,32
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046219,33
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046172,34
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046175,35
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046166,36
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740075295,37
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046163,38
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046165,39
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046164,40
pattern-80fb3fdea4a2,1275005700001,Bus,57,Motalavägen,740046167,41
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740046233,1
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740046212,2
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740046213,3
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740046210,4
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740046211,5
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740046122,6
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740046089,7
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740046088,8
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740046048,9
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740046047,10
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,slussen,11
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740046002,12
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740073532,13
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740019408,14
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740045464,15
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740046033,16
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740045964,17
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740046216,18
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740046217,19
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740046218,20
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740046219,21
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740046172,22
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740046175,23
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740046166,24
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740075295,25
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740046163,26
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740046165,27
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740046164,28
pattern-8772cb457b03,1275005700001,Bus,57,Motalavägen,740046167,29
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740046233,1
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740046212,2
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740046213,3
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740046210,4
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740046211,5
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740046122,6
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740021655,7
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740046090,8
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740046055,9
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740046006,10
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740046009,11
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740046189,12
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740045463,13
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740046170,14
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740046169,15
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740046168,16
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740039043,17
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,slussen,18
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740046002,19
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740073532,20
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740074606,21
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740072737,22
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740045465,23
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740045960,24
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740045961,25
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740045963,26
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740045964,27
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740046216,28
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740046217,29
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740046218,30
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740046219,31
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740046172,32
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740046175,33
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740046166,34
pattern-aaee9eceb00e,1275005700001,Bus,57,Motalavägen,740075295,35
